"ProdottoID";"NomeProdotto";"Categoria";"Prezzo";"QuantitaDisponibile"
3088;"Prodotto 2988";"Elettronica";68.14;44
3089;"Prodotto 2989";"Abbigliamento";50.68;6
3090;"Prodotto 2990";"Elettronica";130.61;6
3091;"Prodotto 2991";"Elettronica";482.82;94
3092;"Prodotto 2992";"Abbigliamento";316.39;75
3093;"Prodotto 2993";"Elettronica";108.1;62
3094;"Prodotto 2994";"Libri";380.52;2
3095;"Prodotto 2995";"Abbigliamento";277.62;22
3096;"Prodotto 2996";"Abbigliamento";394.92;81
3097;"Prodotto 2997";"Elettronica";165.15;41
3098;"Prodotto 2998";"Elettronica";116.5;31
3099;"Prodotto 2999";"Elettronica";45.63;68
3100;"Prodotto 3000";"Elettronica";413.7;89
3101;"Prodotto 3001";"Libri";181.59;16
3102;"Prodotto 3002";"Abbigliamento";473.0;86
3103;"Prodotto 3003";"Elettronica";479.83;84
3104;"Prodotto 3004";"Elettronica";354.58;44
3105;"Prodotto 3005";"Abbigliamento";415.1;2
3106;"Prodotto 3006";"Libri";422.8;53
3107;"Prodotto 3007";"Abbigliamento";233.8;86
3108;"Prodotto 3008";"Elettronica";318.73;73
3109;"Prodotto 3009";"Libri";55.66;53
3110;"Prodotto 3010";"Libri";148.65;98
3111;"Prodotto 3011";"Abbigliamento";253.33;68
3112;"Prodotto 3012";"Elettronica";144.83;32
3113;"Prodotto 3013";"Abbigliamento";259.23;77
3114;"Prodotto 3014";"Abbigliamento";478.9;53
3115;"Prodotto 3015";"Libri";474.68;39
3116;"Prodotto 3016";"Abbigliamento";19.88;67
3117;"Prodotto 3017";"Abbigliamento";282.27;45
3118;"Prodotto 3018";"Elettronica";41.15;38
3119;"Prodotto 3019";"Libri";103.05;87
3120;"Prodotto 3020";"Elettronica";40.47;66
3121;"Prodotto 3021";"Libri";431.16;71
3122;"Prodotto 3022";"Elettronica";178.09;43
3123;"Prodotto 3023";"Abbigliamento";66.6;95
3124;"Prodotto 3024";"Elettronica";39.14;83
3125;"Prodotto 3025";"Elettronica";430.66;15
3126;"Prodotto 3026";"Abbigliamento";72.74;94
3127;"Prodotto 3027";"Abbigliamento";306.41;33
3128;"Prodotto 3028";"Abbigliamento";445.09;15
3129;"Prodotto 3029";"Libri";283.98;95
3130;"Prodotto 3030";"Elettronica";55.68;4
3131;"Prodotto 3031";"Abbigliamento";499.5;48
3132;"Prodotto 3032";"Libri";397.17;24
3133;"Prodotto 3033";"Abbigliamento";431.05;86
3134;"Prodotto 3034";"Abbigliamento";422.4;90
3135;"Prodotto 3035";"Libri";165.06;99
3136;"Prodotto 3036";"Elettronica";287.25;58
3137;"Prodotto 3037";"Elettronica";215.39;94
3138;"Prodotto 3038";"Abbigliamento";60.49;72
3139;"Prodotto 3039";"Elettronica";495.65;55
3140;"Prodotto 3040";"Libri";315.77;45
3141;"Prodotto 3041";"Abbigliamento";469.08;61
3142;"Prodotto 3042";"Libri";74.83;47
3143;"Prodotto 3043";"Elettronica";109.46;7
3144;"Prodotto 3044";"Elettronica";441.76;35
3145;"Prodotto 3045";"Libri";365.82;62
3146;"Prodotto 3046";"Libri";283.87;30
3147;"Prodotto 3047";"Abbigliamento";350.55;62
3148;"Prodotto 3048";"Abbigliamento";215.46;44
3149;"Prodotto 3049";"Elettronica";486.27;100
3150;"Prodotto 3050";"Elettronica";268.72;82
3151;"Prodotto 3051";"Libri";163.55;86
3152;"Prodotto 3052";"Elettronica";131.98;72
3153;"Prodotto 3053";"Elettronica";177.36;12
3154;"Prodotto 3054";"Elettronica";185.36;37
3155;"Prodotto 3055";"Elettronica";306.29;45
3156;"Prodotto 3056";"Libri";251.08;66
3157;"Prodotto 3057";"Libri";196.09;18
3158;"Prodotto 3058";"Abbigliamento";140.78;85
3159;"Prodotto 3059";"Elettronica";280.1;55
3160;"Prodotto 3060";"Abbigliamento";367.49;18
3161;"Prodotto 3061";"Libri";259.49;62
3162;"Prodotto 3062";"Abbigliamento";449.91;36
3163;"Prodotto 3063";"Libri";316.29;19
3164;"Prodotto 3064";"Libri";145.88;99
3165;"Prodotto 3065";"Elettronica";164.11;92
3166;"Prodotto 3066";"Libri";415.75;45
3167;"Prodotto 3067";"Elettronica";127.18;66
3168;"Prodotto 3068";"Elettronica";118.89;52
3169;"Prodotto 3069";"Abbigliamento";463.96;44
3170;"Prodotto 3070";"Libri";276.04;1
3171;"Prodotto 3071";"Libri";300.67;65
3172;"Prodotto 3072";"Abbigliamento";144.72;81
3173;"Prodotto 3073";"Abbigliamento";273.08;97
3174;"Prodotto 3074";"Abbigliamento";214.94;26
3175;"Prodotto 3075";"Abbigliamento";244.78;73
3176;"Prodotto 3076";"Libri";168.93;42
3177;"Prodotto 3077";"Abbigliamento";438.51;83
3178;"Prodotto 3078";"Elettronica";341.38;30
3179;"Prodotto 3079";"Libri";244.6;5
3180;"Prodotto 3080";"Abbigliamento";435.54;91
3181;"Prodotto 3081";"Libri";161.55;65
3182;"Prodotto 3082";"Abbigliamento";463.23;48
3183;"Prodotto 3083";"Libri";360.37;85
3184;"Prodotto 3084";"Abbigliamento";424.56;86
3185;"Prodotto 3085";"Libri";298.37;63
3186;"Prodotto 3086";"Abbigliamento";434.7;46
3187;"Prodotto 3087";"Abbigliamento";389.61;55
3188;"Prodotto 3088";"Libri";94.44;92
3189;"Prodotto 3089";"Elettronica";488.2;76
3190;"Prodotto 3090";"Abbigliamento";458.92;80
3191;"Prodotto 3091";"Elettronica";186.65;34
3192;"Prodotto 3092";"Libri";228.83;46
3193;"Prodotto 3093";"Elettronica";168.9;35
3194;"Prodotto 3094";"Elettronica";491.11;90
3195;"Prodotto 3095";"Abbigliamento";126.79;27
3196;"Prodotto 3096";"Abbigliamento";338.17;40
3197;"Prodotto 3097";"Abbigliamento";292.13;96
3198;"Prodotto 3098";"Libri";437.5;84
3199;"Prodotto 3099";"Abbigliamento";221.97;99
3200;"Prodotto 3100";"Elettronica";404.37;95
3201;"Prodotto 3101";"Libri";389.76;81
3202;"Prodotto 3102";"Abbigliamento";462.71;42
3203;"Prodotto 3103";"Elettronica";319.13;2
3204;"Prodotto 3104";"Abbigliamento";149.62;6
3205;"Prodotto 3105";"Libri";345.55;7
3206;"Prodotto 3106";"Libri";48.19;46
3207;"Prodotto 3107";"Libri";195.68;15
3208;"Prodotto 3108";"Abbigliamento";395.48;47
3209;"Prodotto 3109";"Libri";288.5;8
3210;"Prodotto 3110";"Abbigliamento";77.59;42
3211;"Prodotto 3111";"Elettronica";207.18;99
3212;"Prodotto 3112";"Libri";444.21;78
3213;"Prodotto 3113";"Libri";488.15;30
3214;"Prodotto 3114";"Abbigliamento";40.36;100
3215;"Prodotto 3115";"Abbigliamento";160.73;78
3216;"Prodotto 3116";"Libri";344.26;11
3217;"Prodotto 3117";"Abbigliamento";324.73;63
3218;"Prodotto 3118";"Abbigliamento";240.38;40
3219;"Prodotto 3119";"Abbigliamento";329.87;44
3220;"Prodotto 3120";"Abbigliamento";353.35;49
3221;"Prodotto 3121";"Libri";396.18;32
3222;"Prodotto 3122";"Abbigliamento";128.53;100
3223;"Prodotto 3123";"Abbigliamento";197.92;17
3224;"Prodotto 3124";"Elettronica";276.24;90
3225;"Prodotto 3125";"Abbigliamento";337.17;7
3226;"Prodotto 3126";"Abbigliamento";192.88;99
3227;"Prodotto 3127";"Abbigliamento";261.06;31
3228;"Prodotto 3128";"Abbigliamento";162.63;6
3229;"Prodotto 3129";"Libri";456.78;97
3230;"Prodotto 3130";"Libri";64.32;80
3231;"Prodotto 3131";"Abbigliamento";25.23;87
3232;"Prodotto 3132";"Libri";201.47;71
3233;"Prodotto 3133";"Abbigliamento";471.21;86
3234;"Prodotto 3134";"Libri";288.46;7
3235;"Prodotto 3135";"Libri";398.95;30
3236;"Prodotto 3136";"Abbigliamento";113.62;27
3237;"Prodotto 3137";"Abbigliamento";127.49;82
3238;"Prodotto 3138";"Elettronica";191.16;76
3239;"Prodotto 3139";"Libri";328.76;34
3240;"Prodotto 3140";"Elettronica";107.43;68
3241;"Prodotto 3141";"Elettronica";87.14;98
3242;"Prodotto 3142";"Libri";147.89;10
3243;"Prodotto 3143";"Elettronica";62.6;68
3244;"Prodotto 3144";"Abbigliamento";448.38;83
3245;"Prodotto 3145";"Abbigliamento";236.58;76
3246;"Prodotto 3146";"Elettronica";28.22;77
3247;"Prodotto 3147";"Elettronica";59.54;98
3248;"Prodotto 3148";"Libri";148.39;38
3249;"Prodotto 3149";"Elettronica";130.48;68
3250;"Prodotto 3150";"Libri";76.12;45
3251;"Prodotto 3151";"Elettronica";58.37;34
3252;"Prodotto 3152";"Libri";497.12;59
3253;"Prodotto 3153";"Libri";20.13;5
3254;"Prodotto 3154";"Elettronica";371.79;71
3255;"Prodotto 3155";"Libri";442.01;45
3256;"Prodotto 3156";"Elettronica";358.69;19
3257;"Prodotto 3157";"Abbigliamento";229.0;13
3258;"Prodotto 3158";"Abbigliamento";181.62;72
3259;"Prodotto 3159";"Libri";441.85;45
3260;"Prodotto 3160";"Libri";279.73;56
3261;"Prodotto 3161";"Libri";453.16;49
3262;"Prodotto 3162";"Abbigliamento";277.98;94
3263;"Prodotto 3163";"Libri";384.45;60
3264;"Prodotto 3164";"Abbigliamento";410.41;79
3265;"Prodotto 3165";"Libri";160.02;51
3266;"Prodotto 3166";"Abbigliamento";238.03;43
3267;"Prodotto 3167";"Elettronica";371.04;66
3268;"Prodotto 3168";"Elettronica";86.09;52
3269;"Prodotto 3169";"Elettronica";251.37;96
3270;"Prodotto 3170";"Abbigliamento";423.63;28
3271;"Prodotto 3171";"Abbigliamento";426.37;25
3272;"Prodotto 3172";"Abbigliamento";147.41;88
3273;"Prodotto 3173";"Abbigliamento";212.77;16
3274;"Prodotto 3174";"Libri";467.79;11
3275;"Prodotto 3175";"Elettronica";91.35;51
3276;"Prodotto 3176";"Abbigliamento";291.94;14
3277;"Prodotto 3177";"Libri";306.54;66
3278;"Prodotto 3178";"Libri";278.39;24
3279;"Prodotto 3179";"Elettronica";253.35;87
3280;"Prodotto 3180";"Libri";139.9;76
3281;"Prodotto 3181";"Libri";321.97;1
3282;"Prodotto 3182";"Abbigliamento";435.83;93
3283;"Prodotto 3183";"Elettronica";95.99;6
3284;"Prodotto 3184";"Elettronica";417.43;72
3285;"Prodotto 3185";"Libri";182.12;2
3286;"Prodotto 3186";"Abbigliamento";120.07;71
3287;"Prodotto 3187";"Elettronica";442.86;14
3288;"Prodotto 3188";"Libri";123.33;67
3289;"Prodotto 3189";"Elettronica";170.16;25
3290;"Prodotto 3190";"Elettronica";123.94;80
3291;"Prodotto 3191";"Libri";88.35;60
3292;"Prodotto 3192";"Libri";248.44;45
3293;"Prodotto 3193";"Elettronica";149.3;56
3294;"Prodotto 3194";"Libri";109.33;76
3295;"Prodotto 3195";"Elettronica";325.68;36
3296;"Prodotto 3196";"Abbigliamento";84.91;57
3297;"Prodotto 3197";"Abbigliamento";274.99;27
3298;"Prodotto 3198";"Elettronica";269.69;49
3299;"Prodotto 3199";"Elettronica";335.14;90
3300;"Prodotto 3200";"Abbigliamento";280.53;50
3301;"Prodotto 3201";"Abbigliamento";77.07;21
3302;"Prodotto 3202";"Libri";180.57;58
3303;"Prodotto 3203";"Abbigliamento";457.83;34
3304;"Prodotto 3204";"Elettronica";172.24;6
3305;"Prodotto 3205";"Libri";12.23;37
3306;"Prodotto 3206";"Libri";265.68;81
3307;"Prodotto 3207";"Elettronica";373.78;95
3308;"Prodotto 3208";"Abbigliamento";135.63;40
3309;"Prodotto 3209";"Elettronica";441.62;47
3310;"Prodotto 3210";"Elettronica";158.21;7
3311;"Prodotto 3211";"Elettronica";172.42;91
3312;"Prodotto 3212";"Libri";307.38;60
3313;"Prodotto 3213";"Libri";50.86;5
3314;"Prodotto 3214";"Elettronica";480.81;30
3315;"Prodotto 3215";"Abbigliamento";249.05;47
3316;"Prodotto 3216";"Abbigliamento";76.64;58
3317;"Prodotto 3217";"Libri";490.09;14
3318;"Prodotto 3218";"Abbigliamento";404.38;26
3319;"Prodotto 3219";"Elettronica";316.68;91
3320;"Prodotto 3220";"Elettronica";411.93;35
3321;"Prodotto 3221";"Elettronica";44.9;86
3322;"Prodotto 3222";"Abbigliamento";33.47;61
3323;"Prodotto 3223";"Elettronica";242.71;10
3324;"Prodotto 3224";"Elettronica";430.99;90
3325;"Prodotto 3225";"Abbigliamento";198.6;16
3326;"Prodotto 3226";"Abbigliamento";157.81;99
3327;"Prodotto 3227";"Libri";450.67;96
3328;"Prodotto 3228";"Abbigliamento";314.42;36
3329;"Prodotto 3229";"Elettronica";364.85;13
3330;"Prodotto 3230";"Libri";398.75;92
3331;"Prodotto 3231";"Abbigliamento";437.71;100
3332;"Prodotto 3232";"Abbigliamento";433.63;14
3333;"Prodotto 3233";"Abbigliamento";177.18;88
3334;"Prodotto 3234";"Elettronica";429.38;48
3335;"Prodotto 3235";"Abbigliamento";439.01;11
3336;"Prodotto 3236";"Libri";83.32;59
3337;"Prodotto 3237";"Libri";84.95;12
3338;"Prodotto 3238";"Abbigliamento";272.66;30
3339;"Prodotto 3239";"Elettronica";238.43;96
3340;"Prodotto 3240";"Elettronica";28.64;8
3341;"Prodotto 3241";"Abbigliamento";192.38;86
3342;"Prodotto 3242";"Abbigliamento";323.29;48
3343;"Prodotto 3243";"Abbigliamento";283.58;17
3344;"Prodotto 3244";"Libri";368.29;6
3345;"Prodotto 3245";"Libri";437.86;1
3346;"Prodotto 3246";"Elettronica";424.82;85
3347;"Prodotto 3247";"Abbigliamento";433.96;92
3348;"Prodotto 3248";"Abbigliamento";435.91;26
3349;"Prodotto 3249";"Abbigliamento";493.65;10
3350;"Prodotto 3250";"Elettronica";16.25;1
3351;"Prodotto 3251";"Elettronica";338.26;56
3352;"Prodotto 3252";"Elettronica";334.6;18
3353;"Prodotto 3253";"Abbigliamento";468.49;54
3354;"Prodotto 3254";"Libri";20.84;57
3355;"Prodotto 3255";"Libri";400.19;85
3356;"Prodotto 3256";"Libri";295.32;53
3357;"Prodotto 3257";"Elettronica";391.99;87
3358;"Prodotto 3258";"Libri";479.33;69
3359;"Prodotto 3259";"Elettronica";264.42;13
3360;"Prodotto 3260";"Elettronica";320.25;10
3361;"Prodotto 3261";"Elettronica";473.74;41
3362;"Prodotto 3262";"Elettronica";210.12;34
3363;"Prodotto 3263";"Elettronica";248.2;22
3364;"Prodotto 3264";"Abbigliamento";459.46;43
3365;"Prodotto 3265";"Libri";18.1;20
3366;"Prodotto 3266";"Abbigliamento";115.61;13
3367;"Prodotto 3267";"Abbigliamento";108.38;4
3368;"Prodotto 3268";"Libri";457.57;23
3369;"Prodotto 3269";"Elettronica";188.57;31
3370;"Prodotto 3270";"Abbigliamento";134.08;33
3371;"Prodotto 3271";"Abbigliamento";22.72;32
3372;"Prodotto 3272";"Abbigliamento";179.88;55
3373;"Prodotto 3273";"Abbigliamento";449.97;53
3374;"Prodotto 3274";"Elettronica";255.12;48
3375;"Prodotto 3275";"Abbigliamento";373.95;37
3376;"Prodotto 3276";"Abbigliamento";241.18;26
3377;"Prodotto 3277";"Libri";493.74;87
3378;"Prodotto 3278";"Elettronica";156.35;64
3379;"Prodotto 3279";"Elettronica";14.39;80
3380;"Prodotto 3280";"Libri";486.57;30
3381;"Prodotto 3281";"Elettronica";328.33;11
3382;"Prodotto 3282";"Abbigliamento";488.18;93
3383;"Prodotto 3283";"Abbigliamento";299.41;32
3384;"Prodotto 3284";"Elettronica";281.87;88
3385;"Prodotto 3285";"Elettronica";334.61;13
3386;"Prodotto 3286";"Libri";49.28;39
3387;"Prodotto 3287";"Abbigliamento";343.89;22
3388;"Prodotto 3288";"Libri";406.28;100
3389;"Prodotto 3289";"Elettronica";375.2;42
3390;"Prodotto 3290";"Libri";178.23;2
3391;"Prodotto 3291";"Abbigliamento";480.01;84
3392;"Prodotto 3292";"Abbigliamento";105.62;40
3393;"Prodotto 3293";"Libri";403.84;98
3394;"Prodotto 3294";"Abbigliamento";323.66;55
3395;"Prodotto 3295";"Libri";405.37;40
3396;"Prodotto 3296";"Elettronica";117.28;80
3397;"Prodotto 3297";"Elettronica";486.6;99
3398;"Prodotto 3298";"Abbigliamento";166.98;85
3399;"Prodotto 3299";"Libri";163.12;43
3400;"Prodotto 3300";"Libri";463.57;36
3401;"Prodotto 3301";"Libri";118.17;96
3402;"Prodotto 3302";"Abbigliamento";131.65;69
3403;"Prodotto 3303";"Elettronica";137.12;36
3404;"Prodotto 3304";"Libri";252.18;51
3405;"Prodotto 3305";"Libri";185.81;32
3406;"Prodotto 3306";"Libri";382.94;56
3407;"Prodotto 3307";"Abbigliamento";476.96;85
3408;"Prodotto 3308";"Abbigliamento";286.32;40
3409;"Prodotto 3309";"Libri";331.57;39
3410;"Prodotto 3310";"Elettronica";463.77;33
3411;"Prodotto 3311";"Abbigliamento";275.34;49
3412;"Prodotto 3312";"Libri";202.33;46
3413;"Prodotto 3313";"Elettronica";197.21;35
3414;"Prodotto 3314";"Abbigliamento";136.34;97
3415;"Prodotto 3315";"Libri";176.47;42
3416;"Prodotto 3316";"Elettronica";38.5;36
3417;"Prodotto 3317";"Elettronica";264.73;37
3418;"Prodotto 3318";"Abbigliamento";51.17;14
3419;"Prodotto 3319";"Abbigliamento";228.78;60
3420;"Prodotto 3320";"Elettronica";409.27;34
3421;"Prodotto 3321";"Abbigliamento";257.88;27
3422;"Prodotto 3322";"Elettronica";479.3;80
3423;"Prodotto 3323";"Libri";369.15;11
3424;"Prodotto 3324";"Abbigliamento";197.05;62
3425;"Prodotto 3325";"Elettronica";200.19;24
3426;"Prodotto 3326";"Abbigliamento";168.13;28
3427;"Prodotto 3327";"Abbigliamento";87.98;83
3428;"Prodotto 3328";"Elettronica";55.95;16
3429;"Prodotto 3329";"Elettronica";127.68;14
3430;"Prodotto 3330";"Elettronica";54.59;90
3431;"Prodotto 3331";"Abbigliamento";216.1;33
3432;"Prodotto 3332";"Abbigliamento";155.98;21
3433;"Prodotto 3333";"Libri";95.12;66
3434;"Prodotto 3334";"Elettronica";78.18;31
3435;"Prodotto 3335";"Elettronica";85.56;25
3436;"Prodotto 3336";"Libri";484.34;55
3437;"Prodotto 3337";"Elettronica";145.59;67
3438;"Prodotto 3338";"Abbigliamento";404.46;31
3439;"Prodotto 3339";"Abbigliamento";382.04;52
3440;"Prodotto 3340";"Libri";190.51;41
3441;"Prodotto 3341";"Libri";287.82;40
3442;"Prodotto 3342";"Elettronica";72.49;54
3443;"Prodotto 3343";"Libri";387.45;35
3444;"Prodotto 3344";"Abbigliamento";36.52;73
3445;"Prodotto 3345";"Elettronica";389.22;46
3446;"Prodotto 3346";"Libri";494.73;71
3447;"Prodotto 3347";"Abbigliamento";497.62;3
3448;"Prodotto 3348";"Libri";438.52;79
3449;"Prodotto 3349";"Libri";380.77;37
3450;"Prodotto 3350";"Libri";89.5;86
3451;"Prodotto 3351";"Libri";13.29;60
3452;"Prodotto 3352";"Libri";406.78;66
3453;"Prodotto 3353";"Libri";471.85;68
3454;"Prodotto 3354";"Libri";381.09;24
3455;"Prodotto 3355";"Elettronica";195.03;53
3456;"Prodotto 3356";"Abbigliamento";307.68;56
3457;"Prodotto 3357";"Abbigliamento";396.94;30
3458;"Prodotto 3358";"Libri";362.57;62
3459;"Prodotto 3359";"Elettronica";198.34;29
3460;"Prodotto 3360";"Libri";25.82;46
3461;"Prodotto 3361";"Elettronica";126.64;25
3462;"Prodotto 3362";"Elettronica";201.9;37
3463;"Prodotto 3363";"Elettronica";354.42;49
3464;"Prodotto 3364";"Elettronica";339.06;2
3465;"Prodotto 3365";"Elettronica";38.35;8
3466;"Prodotto 3366";"Abbigliamento";51.31;40
3467;"Prodotto 3367";"Elettronica";56.06;39
3468;"Prodotto 3368";"Elettronica";281.12;77
3469;"Prodotto 3369";"Libri";107.69;11
3470;"Prodotto 3370";"Elettronica";74.21;70
3471;"Prodotto 3371";"Libri";140.42;50
3472;"Prodotto 3372";"Abbigliamento";195.69;13
3473;"Prodotto 3373";"Abbigliamento";294.07;27
3474;"Prodotto 3374";"Libri";142.22;64
3475;"Prodotto 3375";"Abbigliamento";486.76;55
3476;"Prodotto 3376";"Abbigliamento";355.78;98
3477;"Prodotto 3377";"Abbigliamento";44.91;61
3478;"Prodotto 3378";"Elettronica";371.81;67
3479;"Prodotto 3379";"Abbigliamento";369.65;55
3480;"Prodotto 3380";"Libri";237.19;87
3481;"Prodotto 3381";"Elettronica";236.62;25
3482;"Prodotto 3382";"Abbigliamento";426.61;46
3483;"Prodotto 3383";"Abbigliamento";112.26;18
3484;"Prodotto 3384";"Elettronica";264.0;3
3485;"Prodotto 3385";"Elettronica";473.67;35
3486;"Prodotto 3386";"Abbigliamento";103.04;52
3487;"Prodotto 3387";"Libri";126.71;73
3488;"Prodotto 3388";"Elettronica";435.21;51
3489;"Prodotto 3389";"Elettronica";286.38;46
3490;"Prodotto 3390";"Elettronica";306.72;33
3491;"Prodotto 3391";"Libri";37.23;64
3492;"Prodotto 3392";"Elettronica";159.25;23
3493;"Prodotto 3393";"Libri";232.52;85
3494;"Prodotto 3394";"Abbigliamento";464.17;64
3495;"Prodotto 3395";"Elettronica";219.24;82
3496;"Prodotto 3396";"Elettronica";247.94;93
3497;"Prodotto 3397";"Elettronica";464.88;74
3498;"Prodotto 3398";"Abbigliamento";366.31;16
3499;"Prodotto 3399";"Elettronica";19.59;63
3500;"Prodotto 3400";"Elettronica";358.18;78
3501;"Prodotto 3401";"Abbigliamento";367.63;45
3502;"Prodotto 3402";"Elettronica";184.35;32
3503;"Prodotto 3403";"Libri";329.09;40
3504;"Prodotto 3404";"Abbigliamento";481.89;78
3505;"Prodotto 3405";"Libri";156.09;68
3506;"Prodotto 3406";"Abbigliamento";370.5;24
3507;"Prodotto 3407";"Abbigliamento";81.41;4
3508;"Prodotto 3408";"Libri";412.95;21
3509;"Prodotto 3409";"Abbigliamento";168.95;75
3510;"Prodotto 3410";"Libri";455.39;58
3511;"Prodotto 3411";"Abbigliamento";337.13;37
3512;"Prodotto 3412";"Elettronica";106.05;16
3513;"Prodotto 3413";"Elettronica";198.05;38
3514;"Prodotto 3414";"Elettronica";162.44;63
3515;"Prodotto 3415";"Abbigliamento";111.98;94
3516;"Prodotto 3416";"Libri";266.94;65
3517;"Prodotto 3417";"Libri";372.41;85
3518;"Prodotto 3418";"Abbigliamento";266.37;24
3519;"Prodotto 3419";"Libri";435.79;2
3520;"Prodotto 3420";"Libri";499.86;44
3521;"Prodotto 3421";"Elettronica";241.42;81
3522;"Prodotto 3422";"Elettronica";228.48;74
3523;"Prodotto 3423";"Elettronica";384.15;18
3524;"Prodotto 3424";"Libri";255.22;29
3525;"Prodotto 3425";"Libri";382.31;60
3526;"Prodotto 3426";"Elettronica";278.06;39
3527;"Prodotto 3427";"Abbigliamento";330.44;73
3528;"Prodotto 3428";"Elettronica";479.97;99
3529;"Prodotto 3429";"Libri";265.84;53
3530;"Prodotto 3430";"Elettronica";181.52;24
3531;"Prodotto 3431";"Libri";419.88;17
3532;"Prodotto 3432";"Libri";280.69;12
3533;"Prodotto 3433";"Abbigliamento";282.28;11
3534;"Prodotto 3434";"Elettronica";330.62;65
3535;"Prodotto 3435";"Libri";458.02;15
3536;"Prodotto 3436";"Libri";228.01;70
3537;"Prodotto 3437";"Abbigliamento";201.77;51
3538;"Prodotto 3438";"Elettronica";153.21;33
3539;"Prodotto 3439";"Libri";34.93;74
3540;"Prodotto 3440";"Libri";356.17;76
3541;"Prodotto 3441";"Abbigliamento";97.28;50
3542;"Prodotto 3442";"Elettronica";427.61;16
3543;"Prodotto 3443";"Abbigliamento";321.42;49
3544;"Prodotto 3444";"Libri";384.87;68
3545;"Prodotto 3445";"Elettronica";391.41;43
3546;"Prodotto 3446";"Abbigliamento";361.52;81
3547;"Prodotto 3447";"Libri";378.27;37
3548;"Prodotto 3448";"Elettronica";53.03;34
3549;"Prodotto 3449";"Abbigliamento";256.79;21
3550;"Prodotto 3450";"Elettronica";424.58;65
3551;"Prodotto 3451";"Elettronica";400.54;48
3552;"Prodotto 3452";"Libri";331.76;80
3553;"Prodotto 3453";"Elettronica";144.4;29
3554;"Prodotto 3454";"Abbigliamento";104.47;88
3555;"Prodotto 3455";"Elettronica";123.58;42
3556;"Prodotto 3456";"Abbigliamento";397.96;59
3557;"Prodotto 3457";"Libri";479.19;78
3558;"Prodotto 3458";"Elettronica";140.3;77
3559;"Prodotto 3459";"Libri";421.8;7
3560;"Prodotto 3460";"Abbigliamento";191.61;48
3561;"Prodotto 3461";"Libri";10.23;66
3562;"Prodotto 3462";"Libri";106.45;49
3563;"Prodotto 3463";"Abbigliamento";254.28;96
3564;"Prodotto 3464";"Abbigliamento";341.81;15
3565;"Prodotto 3465";"Elettronica";214.41;91
3566;"Prodotto 3466";"Libri";370.18;58
3567;"Prodotto 3467";"Elettronica";187.67;49
3568;"Prodotto 3468";"Abbigliamento";425.02;100
3569;"Prodotto 3469";"Abbigliamento";338.71;37
3570;"Prodotto 3470";"Libri";107.77;11
3571;"Prodotto 3471";"Libri";177.0;93
3572;"Prodotto 3472";"Libri";245.12;21
3573;"Prodotto 3473";"Elettronica";462.74;8
3574;"Prodotto 3474";"Abbigliamento";473.86;52
3575;"Prodotto 3475";"Elettronica";177.0;33
3576;"Prodotto 3476";"Libri";310.37;57
3577;"Prodotto 3477";"Libri";154.69;45
3578;"Prodotto 3478";"Libri";489.99;37
3579;"Prodotto 3479";"Abbigliamento";145.75;56
3580;"Prodotto 3480";"Elettronica";110.67;20
3581;"Prodotto 3481";"Libri";184.45;44
3582;"Prodotto 3482";"Elettronica";369.83;38
3583;"Prodotto 3483";"Abbigliamento";268.1;89
3584;"Prodotto 3484";"Libri";137.31;89
3585;"Prodotto 3485";"Libri";83.11;48
3586;"Prodotto 3486";"Abbigliamento";247.0;1
3587;"Prodotto 3487";"Abbigliamento";287.42;51
3588;"Prodotto 3488";"Elettronica";179.87;57
