"SpedizioneID";"MetodoSpedizione";"DataSpedizione";"StatusConsegna"
2547;"Posta Prioritaria";"2023-04-07 00:00:00";"In Consegna"
2548;"Corriere Express";"2023-04-29 00:00:00";"In Consegna"
2549;"Posta Prioritaria";"2023-09-21 00:00:00";"In Consegna"
2550;"Corriere Express";"2023-01-03 00:00:00";"In Consegna"
2551;"Corriere Express";"2023-02-13 00:00:00";"In Consegna"
2552;"Posta Prioritaria";"2023-09-21 00:00:00";"Consegna Riuscita"
2553;"Posta Prioritaria";"2023-07-26 00:00:00";"Consegna Riuscita"
2554;"Corriere Express";"2023-06-04 00:00:00";"In Consegna"
2555;"Corriere Express";"2023-10-06 00:00:00";"In Consegna"
2556;"Corriere Express";"2023-09-15 00:00:00";"Consegna Riuscita"
2557;"Corriere Express";"2023-02-07 00:00:00";"Consegna Riuscita"
2558;"Corriere Express";"2023-02-07 00:00:00";"Consegna Riuscita"
2559;"Corriere Express";"2023-09-18 00:00:00";"Consegna Riuscita"
2560;"Posta Prioritaria";"2023-05-26 00:00:00";"In Consegna"
2561;"Corriere Express";"2023-08-10 00:00:00";"Consegna Riuscita"
2562;"Corriere Express";"2023-05-17 00:00:00";"Consegna Riuscita"
2563;"Corriere Express";"2023-07-26 00:00:00";"In Consegna"
2564;"Posta Prioritaria";"2023-01-19 00:00:00";"In Consegna"
2565;"Posta Prioritaria";"2023-11-03 00:00:00";"Consegna Riuscita"
2566;"Posta Prioritaria";"2023-04-29 00:00:00";"Consegna Riuscita"
2567;"Posta Prioritaria";"2023-12-01 00:00:00";"Consegna Riuscita"
2568;"Posta Prioritaria";"2023-07-12 00:00:00";"Consegna Riuscita"
2569;"Corriere Express";"2023-10-19 00:00:00";"Consegna Riuscita"
2570;"Corriere Express";"2023-02-17 00:00:00";"Consegna Riuscita"
2571;"Corriere Express";"2023-12-16 00:00:00";"In Consegna"
2572;"Corriere Express";"2023-12-01 00:00:00";"In Consegna"
2573;"Posta Prioritaria";"2023-04-07 00:00:00";"Consegna Riuscita"
2574;"Posta Prioritaria";"2023-08-04 00:00:00";"Consegna Riuscita"
2575;"Corriere Express";"2024-01-01 00:00:00";"Consegna Riuscita"
2576;"Corriere Express";"2023-06-22 00:00:00";"Consegna Riuscita"
2577;"Corriere Express";"2023-07-20 00:00:00";"Consegna Riuscita"
2578;"Posta Prioritaria";"2023-09-24 00:00:00";"In Consegna"
2579;"Corriere Express";"2023-10-31 00:00:00";"Consegna Riuscita"
2580;"Corriere Express";"2023-09-11 00:00:00";"In Consegna"
2581;"Corriere Express";"2023-09-24 00:00:00";"Consegna Riuscita"
2582;"Posta Prioritaria";"2023-09-23 00:00:00";"Consegna Riuscita"
2583;"Corriere Express";"2023-01-10 00:00:00";"In Consegna"
2584;"Corriere Express";"2023-06-02 00:00:00";"Consegna Riuscita"
2585;"Corriere Express";"2023-07-27 00:00:00";"In Consegna"
2586;"Corriere Express";"2023-07-16 00:00:00";"Consegna Riuscita"
2587;"Posta Prioritaria";"2023-02-15 00:00:00";"Consegna Riuscita"
2588;"Corriere Express";"2023-10-01 00:00:00";"In Consegna"
2589;"Corriere Express";"2023-10-31 00:00:00";"In Consegna"
2590;"Posta Prioritaria";"2023-01-29 00:00:00";"In Consegna"
2591;"Corriere Express";"2023-03-26 00:00:00";"In Consegna"
2592;"Posta Prioritaria";"2023-01-21 00:00:00";"In Consegna"
2593;"Corriere Express";"2023-06-04 00:00:00";"In Consegna"
2594;"Posta Prioritaria";"2023-05-09 00:00:00";"Consegna Riuscita"
2595;"Corriere Express";"2023-02-17 00:00:00";"Consegna Riuscita"
2596;"Corriere Express";"2023-12-12 00:00:00";"In Consegna"
2597;"Corriere Express";"2023-12-03 00:00:00";"In Consegna"
2598;"Posta Prioritaria";"2023-06-25 00:00:00";"In Consegna"
2599;"Corriere Express";"2023-05-16 00:00:00";"Consegna Riuscita"
2600;"Posta Prioritaria";"2023-11-21 00:00:00";"Consegna Riuscita"
2601;"Corriere Express";"2023-05-11 00:00:00";"In Consegna"
2602;"Posta Prioritaria";"2023-05-24 00:00:00";"In Consegna"
2603;"Posta Prioritaria";"2023-11-21 00:00:00";"In Consegna"
2604;"Posta Prioritaria";"2023-02-16 00:00:00";"Consegna Riuscita"
2605;"Corriere Express";"2023-11-02 00:00:00";"In Consegna"
2606;"Corriere Express";"2023-06-12 00:00:00";"In Consegna"
2607;"Posta Prioritaria";"2023-10-12 00:00:00";"Consegna Riuscita"
2608;"Posta Prioritaria";"2023-10-08 00:00:00";"In Consegna"
2609;"Corriere Express";"2023-11-09 00:00:00";"Consegna Riuscita"
2610;"Corriere Express";"2023-10-22 00:00:00";"Consegna Riuscita"
2611;"Corriere Express";"2023-11-05 00:00:00";"Consegna Riuscita"
2612;"Corriere Express";"2023-09-26 00:00:00";"Consegna Riuscita"
2613;"Posta Prioritaria";"2023-09-25 00:00:00";"Consegna Riuscita"
2614;"Corriere Express";"2023-04-23 00:00:00";"In Consegna"
2615;"Posta Prioritaria";"2023-04-26 00:00:00";"Consegna Riuscita"
2616;"Corriere Express";"2023-09-03 00:00:00";"In Consegna"
2617;"Corriere Express";"2023-11-26 00:00:00";"In Consegna"
2618;"Corriere Express";"2023-02-04 00:00:00";"In Consegna"
2619;"Corriere Express";"2023-07-10 00:00:00";"In Consegna"
2620;"Corriere Express";"2023-07-05 00:00:00";"In Consegna"
2621;"Posta Prioritaria";"2023-10-01 00:00:00";"Consegna Riuscita"
2622;"Posta Prioritaria";"2023-10-18 00:00:00";"In Consegna"
2623;"Posta Prioritaria";"2023-08-14 00:00:00";"Consegna Riuscita"
2624;"Posta Prioritaria";"2023-05-18 00:00:00";"In Consegna"
2625;"Corriere Express";"2023-06-10 00:00:00";"Consegna Riuscita"
2626;"Corriere Express";"2023-09-26 00:00:00";"In Consegna"
2627;"Posta Prioritaria";"2023-12-28 00:00:00";"In Consegna"
2628;"Corriere Express";"2023-06-09 00:00:00";"Consegna Riuscita"
2629;"Posta Prioritaria";"2023-04-19 00:00:00";"In Consegna"
2630;"Corriere Express";"2023-03-25 00:00:00";"Consegna Riuscita"
2631;"Corriere Express";"2023-11-27 00:00:00";"Consegna Riuscita"
2632;"Corriere Express";"2023-09-09 00:00:00";"In Consegna"
2633;"Corriere Express";"2023-03-12 00:00:00";"In Consegna"
2634;"Posta Prioritaria";"2023-02-25 00:00:00";"Consegna Riuscita"
2635;"Corriere Express";"2023-02-14 00:00:00";"Consegna Riuscita"
2636;"Corriere Express";"2023-06-15 00:00:00";"Consegna Riuscita"
2637;"Corriere Express";"2023-06-15 00:00:00";"In Consegna"
2638;"Corriere Express";"2023-09-14 00:00:00";"In Consegna"
2639;"Posta Prioritaria";"2023-01-30 00:00:00";"Consegna Riuscita"
2640;"Corriere Express";"2023-12-22 00:00:00";"In Consegna"
2641;"Corriere Express";"2023-09-26 00:00:00";"In Consegna"
2642;"Corriere Express";"2023-05-14 00:00:00";"Consegna Riuscita"
2643;"Posta Prioritaria";"2023-10-29 00:00:00";"In Consegna"
2644;"Corriere Express";"2023-06-20 00:00:00";"In Consegna"
2645;"Corriere Express";"2023-01-23 00:00:00";"Consegna Riuscita"
2646;"Corriere Express";"2023-11-26 00:00:00";"Consegna Riuscita"
2647;"Corriere Express";"2023-04-05 00:00:00";"In Consegna"
2648;"Posta Prioritaria";"2023-06-26 00:00:00";"Consegna Riuscita"
2649;"Posta Prioritaria";"2023-08-23 00:00:00";"In Consegna"
2650;"Posta Prioritaria";"2023-09-27 00:00:00";"Consegna Riuscita"
2651;"Posta Prioritaria";"2023-12-18 00:00:00";"Consegna Riuscita"
2652;"Posta Prioritaria";"2023-08-06 00:00:00";"In Consegna"
2653;"Posta Prioritaria";"2023-07-26 00:00:00";"In Consegna"
2654;"Corriere Express";"2023-01-25 00:00:00";"In Consegna"
2655;"Posta Prioritaria";"2023-01-06 00:00:00";"In Consegna"
2656;"Corriere Express";"2023-05-08 00:00:00";"Consegna Riuscita"
2657;"Posta Prioritaria";"2023-04-24 00:00:00";"Consegna Riuscita"
2658;"Posta Prioritaria";"2023-09-25 00:00:00";"In Consegna"
2659;"Corriere Express";"2023-12-07 00:00:00";"Consegna Riuscita"
2660;"Corriere Express";"2023-09-13 00:00:00";"In Consegna"
2661;"Posta Prioritaria";"2023-03-12 00:00:00";"In Consegna"
2662;"Posta Prioritaria";"2023-03-09 00:00:00";"In Consegna"
2663;"Corriere Express";"2023-03-09 00:00:00";"In Consegna"
2664;"Corriere Express";"2023-08-04 00:00:00";"Consegna Riuscita"
2665;"Posta Prioritaria";"2023-06-11 00:00:00";"In Consegna"
2666;"Posta Prioritaria";"2023-03-04 00:00:00";"In Consegna"
2667;"Corriere Express";"2023-08-31 00:00:00";"In Consegna"
2668;"Posta Prioritaria";"2023-02-01 00:00:00";"In Consegna"
2669;"Posta Prioritaria";"2023-03-07 00:00:00";"Consegna Riuscita"
2670;"Corriere Express";"2023-10-05 00:00:00";"In Consegna"
2671;"Posta Prioritaria";"2023-04-08 00:00:00";"Consegna Riuscita"
2672;"Corriere Express";"2023-01-10 00:00:00";"In Consegna"
2673;"Corriere Express";"2023-07-10 00:00:00";"In Consegna"
2674;"Posta Prioritaria";"2023-01-26 00:00:00";"Consegna Riuscita"
2675;"Corriere Express";"2023-04-16 00:00:00";"In Consegna"
2676;"Corriere Express";"2023-08-20 00:00:00";"Consegna Riuscita"
2677;"Posta Prioritaria";"2023-08-17 00:00:00";"Consegna Riuscita"
2678;"Corriere Express";"2023-10-28 00:00:00";"Consegna Riuscita"
2679;"Posta Prioritaria";"2023-12-21 00:00:00";"In Consegna"
2680;"Posta Prioritaria";"2023-04-20 00:00:00";"In Consegna"
2681;"Corriere Express";"2024-01-01 00:00:00";"In Consegna"
2682;"Posta Prioritaria";"2023-12-26 00:00:00";"Consegna Riuscita"
2683;"Corriere Express";"2023-12-27 00:00:00";"Consegna Riuscita"
2684;"Posta Prioritaria";"2023-04-29 00:00:00";"In Consegna"
2685;"Posta Prioritaria";"2023-07-04 00:00:00";"Consegna Riuscita"
2686;"Posta Prioritaria";"2023-08-03 00:00:00";"Consegna Riuscita"
2687;"Corriere Express";"2023-09-22 00:00:00";"In Consegna"
2688;"Corriere Express";"2023-12-01 00:00:00";"In Consegna"
2689;"Corriere Express";"2023-06-14 00:00:00";"In Consegna"
2690;"Posta Prioritaria";"2023-11-05 00:00:00";"In Consegna"
2691;"Corriere Express";"2023-09-17 00:00:00";"In Consegna"
2692;"Posta Prioritaria";"2023-03-17 00:00:00";"Consegna Riuscita"
2693;"Corriere Express";"2023-02-07 00:00:00";"Consegna Riuscita"
2694;"Posta Prioritaria";"2023-12-03 00:00:00";"In Consegna"
2695;"Corriere Express";"2023-07-14 00:00:00";"Consegna Riuscita"
2696;"Posta Prioritaria";"2023-09-16 00:00:00";"Consegna Riuscita"
2697;"Posta Prioritaria";"2023-05-09 00:00:00";"Consegna Riuscita"
2698;"Corriere Express";"2023-09-05 00:00:00";"Consegna Riuscita"
2699;"Posta Prioritaria";"2023-03-17 00:00:00";"In Consegna"
2700;"Posta Prioritaria";"2023-04-11 00:00:00";"Consegna Riuscita"
2701;"Corriere Express";"2023-12-22 00:00:00";"In Consegna"
2702;"Corriere Express";"2023-06-04 00:00:00";"In Consegna"
2703;"Corriere Express";"2023-04-20 00:00:00";"Consegna Riuscita"
2704;"Corriere Express";"2023-07-15 00:00:00";"Consegna Riuscita"
2705;"Posta Prioritaria";"2023-02-23 00:00:00";"In Consegna"
2706;"Posta Prioritaria";"2023-02-24 00:00:00";"In Consegna"
2707;"Corriere Express";"2023-05-12 00:00:00";"In Consegna"
2708;"Posta Prioritaria";"2023-01-05 00:00:00";"Consegna Riuscita"
2709;"Posta Prioritaria";"2023-10-14 00:00:00";"In Consegna"
2710;"Posta Prioritaria";"2023-09-06 00:00:00";"Consegna Riuscita"
2711;"Corriere Express";"2023-06-09 00:00:00";"In Consegna"
2712;"Corriere Express";"2023-12-14 00:00:00";"Consegna Riuscita"
2713;"Posta Prioritaria";"2023-07-09 00:00:00";"In Consegna"
2714;"Posta Prioritaria";"2023-07-21 00:00:00";"In Consegna"
2715;"Corriere Express";"2023-12-22 00:00:00";"In Consegna"
2716;"Posta Prioritaria";"2023-10-23 00:00:00";"In Consegna"
2717;"Corriere Express";"2023-02-01 00:00:00";"In Consegna"
2718;"Corriere Express";"2023-06-16 00:00:00";"Consegna Riuscita"
2719;"Posta Prioritaria";"2023-08-09 00:00:00";"In Consegna"
2720;"Posta Prioritaria";"2023-09-21 00:00:00";"Consegna Riuscita"
2721;"Posta Prioritaria";"2023-07-07 00:00:00";"Consegna Riuscita"
2722;"Posta Prioritaria";"2023-03-31 00:00:00";"In Consegna"
2723;"Corriere Express";"2023-03-30 00:00:00";"In Consegna"
2724;"Posta Prioritaria";"2023-09-08 00:00:00";"In Consegna"
2725;"Posta Prioritaria";"2023-04-29 00:00:00";"Consegna Riuscita"
2726;"Posta Prioritaria";"2023-04-07 00:00:00";"Consegna Riuscita"
2727;"Corriere Express";"2023-11-05 00:00:00";"Consegna Riuscita"
2728;"Corriere Express";"2023-02-07 00:00:00";"In Consegna"
2729;"Corriere Express";"2023-07-27 00:00:00";"In Consegna"
2730;"Corriere Express";"2023-03-04 00:00:00";"Consegna Riuscita"
2731;"Corriere Express";"2023-08-07 00:00:00";"In Consegna"
2732;"Corriere Express";"2023-03-08 00:00:00";"Consegna Riuscita"
2733;"Corriere Express";"2023-02-10 00:00:00";"Consegna Riuscita"
2734;"Corriere Express";"2023-04-27 00:00:00";"Consegna Riuscita"
2735;"Corriere Express";"2023-05-25 00:00:00";"Consegna Riuscita"
2736;"Posta Prioritaria";"2023-05-14 00:00:00";"In Consegna"
2737;"Posta Prioritaria";"2023-03-02 00:00:00";"In Consegna"
2738;"Corriere Express";"2023-05-04 00:00:00";"Consegna Riuscita"
2739;"Corriere Express";"2023-10-23 00:00:00";"Consegna Riuscita"
2740;"Posta Prioritaria";"2023-05-01 00:00:00";"In Consegna"
2741;"Corriere Express";"2023-06-24 00:00:00";"Consegna Riuscita"
2742;"Corriere Express";"2023-05-21 00:00:00";"In Consegna"
2743;"Corriere Express";"2023-10-22 00:00:00";"Consegna Riuscita"
2744;"Posta Prioritaria";"2023-12-30 00:00:00";"Consegna Riuscita"
2745;"Posta Prioritaria";"2023-10-19 00:00:00";"Consegna Riuscita"
2746;"Corriere Express";"2023-02-02 00:00:00";"In Consegna"
2747;"Posta Prioritaria";"2023-06-14 00:00:00";"In Consegna"
2748;"Corriere Express";"2023-01-06 00:00:00";"In Consegna"
2749;"Posta Prioritaria";"2023-09-26 00:00:00";"In Consegna"
2750;"Corriere Express";"2023-04-23 00:00:00";"Consegna Riuscita"
2751;"Posta Prioritaria";"2023-07-24 00:00:00";"Consegna Riuscita"
2752;"Corriere Express";"2023-05-08 00:00:00";"Consegna Riuscita"
2753;"Posta Prioritaria";"2023-05-24 00:00:00";"Consegna Riuscita"
2754;"Corriere Express";"2023-04-03 00:00:00";"In Consegna"
2755;"Posta Prioritaria";"2023-11-28 00:00:00";"Consegna Riuscita"
2756;"Posta Prioritaria";"2023-07-05 00:00:00";"Consegna Riuscita"
2757;"Posta Prioritaria";"2023-08-27 00:00:00";"In Consegna"
2758;"Corriere Express";"2023-05-09 00:00:00";"Consegna Riuscita"
2759;"Corriere Express";"2023-02-14 00:00:00";"Consegna Riuscita"
2760;"Corriere Express";"2023-05-11 00:00:00";"In Consegna"
2761;"Corriere Express";"2023-06-24 00:00:00";"Consegna Riuscita"
2762;"Corriere Express";"2023-01-05 00:00:00";"Consegna Riuscita"
2763;"Posta Prioritaria";"2023-12-19 00:00:00";"Consegna Riuscita"
2764;"Corriere Express";"2023-11-06 00:00:00";"Consegna Riuscita"
2765;"Corriere Express";"2023-10-29 00:00:00";"Consegna Riuscita"
2766;"Corriere Express";"2023-05-24 00:00:00";"In Consegna"
2767;"Corriere Express";"2023-08-01 00:00:00";"In Consegna"
2768;"Corriere Express";"2023-05-31 00:00:00";"Consegna Riuscita"
2769;"Corriere Express";"2023-09-15 00:00:00";"In Consegna"
2770;"Corriere Express";"2023-01-21 00:00:00";"Consegna Riuscita"
2771;"Corriere Express";"2023-12-04 00:00:00";"Consegna Riuscita"
2772;"Corriere Express";"2023-08-17 00:00:00";"Consegna Riuscita"
2773;"Posta Prioritaria";"2023-10-05 00:00:00";"In Consegna"
2774;"Posta Prioritaria";"2023-08-09 00:00:00";"Consegna Riuscita"
2775;"Corriere Express";"2023-05-19 00:00:00";"In Consegna"
2776;"Posta Prioritaria";"2023-10-25 00:00:00";"Consegna Riuscita"
2777;"Posta Prioritaria";"2023-08-26 00:00:00";"Consegna Riuscita"
2778;"Posta Prioritaria";"2023-01-03 00:00:00";"In Consegna"
2779;"Corriere Express";"2023-02-21 00:00:00";"In Consegna"
2780;"Corriere Express";"2023-06-03 00:00:00";"In Consegna"
2781;"Posta Prioritaria";"2023-08-29 00:00:00";"In Consegna"
2782;"Corriere Express";"2023-08-17 00:00:00";"In Consegna"
2783;"Corriere Express";"2023-01-31 00:00:00";"Consegna Riuscita"
2784;"Posta Prioritaria";"2023-12-27 00:00:00";"In Consegna"
2785;"Corriere Express";"2023-11-14 00:00:00";"In Consegna"
2786;"Posta Prioritaria";"2023-04-10 00:00:00";"Consegna Riuscita"
2787;"Corriere Express";"2023-07-21 00:00:00";"In Consegna"
2788;"Corriere Express";"2023-02-07 00:00:00";"Consegna Riuscita"
2789;"Corriere Express";"2023-10-29 00:00:00";"Consegna Riuscita"
2790;"Posta Prioritaria";"2023-09-01 00:00:00";"Consegna Riuscita"
2791;"Corriere Express";"2023-09-29 00:00:00";"In Consegna"
2792;"Posta Prioritaria";"2023-03-14 00:00:00";"Consegna Riuscita"
2793;"Corriere Express";"2023-11-02 00:00:00";"Consegna Riuscita"
2794;"Corriere Express";"2023-02-17 00:00:00";"Consegna Riuscita"
2795;"Posta Prioritaria";"2023-11-19 00:00:00";"In Consegna"
2796;"Posta Prioritaria";"2023-04-17 00:00:00";"Consegna Riuscita"
2797;"Corriere Express";"2023-01-23 00:00:00";"In Consegna"
2798;"Corriere Express";"2023-01-07 00:00:00";"In Consegna"
2799;"Posta Prioritaria";"2023-03-14 00:00:00";"Consegna Riuscita"
2800;"Posta Prioritaria";"2023-10-04 00:00:00";"In Consegna"
2801;"Corriere Express";"2023-10-04 00:00:00";"In Consegna"
2802;"Corriere Express";"2023-03-30 00:00:00";"In Consegna"
2803;"Corriere Express";"2023-12-31 00:00:00";"Consegna Riuscita"
2804;"Corriere Express";"2023-01-09 00:00:00";"Consegna Riuscita"
2805;"Posta Prioritaria";"2023-06-08 00:00:00";"In Consegna"
2806;"Corriere Express";"2023-05-13 00:00:00";"Consegna Riuscita"
2807;"Posta Prioritaria";"2023-08-15 00:00:00";"In Consegna"
2808;"Posta Prioritaria";"2023-03-28 00:00:00";"Consegna Riuscita"
2809;"Corriere Express";"2023-09-07 00:00:00";"Consegna Riuscita"
2810;"Corriere Express";"2023-09-07 00:00:00";"Consegna Riuscita"
2811;"Corriere Express";"2023-12-22 00:00:00";"In Consegna"
2812;"Posta Prioritaria";"2023-01-22 00:00:00";"In Consegna"
2813;"Posta Prioritaria";"2023-01-24 00:00:00";"Consegna Riuscita"
2814;"Posta Prioritaria";"2023-02-15 00:00:00";"In Consegna"
2815;"Corriere Express";"2023-08-11 00:00:00";"Consegna Riuscita"
2816;"Corriere Express";"2023-12-16 00:00:00";"In Consegna"
2817;"Corriere Express";"2023-10-15 00:00:00";"Consegna Riuscita"
2818;"Corriere Express";"2023-01-09 00:00:00";"Consegna Riuscita"
2819;"Corriere Express";"2023-01-13 00:00:00";"Consegna Riuscita"
2820;"Corriere Express";"2023-02-02 00:00:00";"Consegna Riuscita"
2821;"Posta Prioritaria";"2023-09-02 00:00:00";"In Consegna"
2822;"Posta Prioritaria";"2023-11-26 00:00:00";"In Consegna"
2823;"Posta Prioritaria";"2023-09-02 00:00:00";"Consegna Riuscita"
2824;"Posta Prioritaria";"2023-08-23 00:00:00";"Consegna Riuscita"
2825;"Corriere Express";"2023-06-12 00:00:00";"In Consegna"
2826;"Corriere Express";"2024-01-01 00:00:00";"Consegna Riuscita"
2827;"Corriere Express";"2023-06-28 00:00:00";"Consegna Riuscita"
2828;"Corriere Express";"2023-09-29 00:00:00";"Consegna Riuscita"
2829;"Posta Prioritaria";"2023-06-25 00:00:00";"In Consegna"
2830;"Posta Prioritaria";"2023-08-22 00:00:00";"In Consegna"
2831;"Corriere Express";"2023-02-14 00:00:00";"In Consegna"
2832;"Corriere Express";"2023-10-22 00:00:00";"In Consegna"
2833;"Posta Prioritaria";"2023-01-20 00:00:00";"In Consegna"
2834;"Corriere Express";"2023-12-05 00:00:00";"In Consegna"
2835;"Corriere Express";"2023-12-28 00:00:00";"Consegna Riuscita"
2836;"Posta Prioritaria";"2023-06-03 00:00:00";"Consegna Riuscita"
2837;"Corriere Express";"2023-10-02 00:00:00";"Consegna Riuscita"
2838;"Posta Prioritaria";"2023-06-30 00:00:00";"Consegna Riuscita"
2839;"Corriere Express";"2023-03-16 00:00:00";"Consegna Riuscita"
2840;"Posta Prioritaria";"2023-12-04 00:00:00";"Consegna Riuscita"
2841;"Posta Prioritaria";"2023-09-01 00:00:00";"In Consegna"
2842;"Corriere Express";"2023-10-01 00:00:00";"Consegna Riuscita"
2843;"Posta Prioritaria";"2023-03-08 00:00:00";"Consegna Riuscita"
2844;"Corriere Express";"2023-02-16 00:00:00";"In Consegna"
2845;"Corriere Express";"2023-04-25 00:00:00";"In Consegna"
2846;"Corriere Express";"2023-02-24 00:00:00";"In Consegna"
2847;"Posta Prioritaria";"2023-02-17 00:00:00";"Consegna Riuscita"
2848;"Corriere Express";"2023-12-15 00:00:00";"In Consegna"
2849;"Corriere Express";"2023-04-03 00:00:00";"Consegna Riuscita"
2850;"Posta Prioritaria";"2024-01-01 00:00:00";"In Consegna"
2851;"Posta Prioritaria";"2023-08-09 00:00:00";"Consegna Riuscita"
2852;"Corriere Express";"2023-06-19 00:00:00";"In Consegna"
2853;"Posta Prioritaria";"2023-08-09 00:00:00";"In Consegna"
2854;"Corriere Express";"2023-11-19 00:00:00";"Consegna Riuscita"
2855;"Corriere Express";"2023-06-08 00:00:00";"Consegna Riuscita"
2856;"Corriere Express";"2023-07-16 00:00:00";"Consegna Riuscita"
2857;"Corriere Express";"2023-09-10 00:00:00";"Consegna Riuscita"
2858;"Posta Prioritaria";"2023-01-13 00:00:00";"In Consegna"
2859;"Posta Prioritaria";"2023-04-22 00:00:00";"Consegna Riuscita"
2860;"Corriere Express";"2023-03-28 00:00:00";"Consegna Riuscita"
2861;"Posta Prioritaria";"2023-08-12 00:00:00";"Consegna Riuscita"
2862;"Posta Prioritaria";"2023-03-10 00:00:00";"Consegna Riuscita"
2863;"Corriere Express";"2023-03-15 00:00:00";"Consegna Riuscita"
2864;"Posta Prioritaria";"2023-05-01 00:00:00";"Consegna Riuscita"
2865;"Corriere Express";"2023-03-21 00:00:00";"In Consegna"
2866;"Corriere Express";"2023-12-09 00:00:00";"In Consegna"
2867;"Corriere Express";"2023-05-25 00:00:00";"In Consegna"
2868;"Corriere Express";"2023-05-05 00:00:00";"In Consegna"
2869;"Posta Prioritaria";"2023-12-12 00:00:00";"Consegna Riuscita"
2870;"Posta Prioritaria";"2023-03-19 00:00:00";"Consegna Riuscita"
2871;"Posta Prioritaria";"2023-06-01 00:00:00";"Consegna Riuscita"
2872;"Corriere Express";"2023-03-21 00:00:00";"Consegna Riuscita"
2873;"Posta Prioritaria";"2023-08-19 00:00:00";"Consegna Riuscita"
